amt_price,heatedarea,hometype,fullbaths,halfbaths,District
635000,1492,Detached single-family,2,0,5
1215000,4043,Detached single-family,4,0,5
265000,888,Detached single-family,1,0,1
447000,2032,Detached single-family,2,0,1
435000,1332,Detached single-family,1,0,1
400000,1815,Detached single-family,2,1,1
540000,1475,Detached single-family,2,0,1
315000,918,Detached single-family,1,0,5
368000,1171,Detached single-family,2,0,5
499000,1546,Detached single-family,2,0,5
547500,1688,Detached single-family,3,0,1
850000,2526,Detached single-family,3,1,5
1082500,2839,Detached single-family,3,0,5
815000,2283,Detached single-family,3,0,5
850000,3384,Detached single-family,2,1,5
750000,2043,Detached single-family,2,1,5
895000,2912,Detached single-family,4,1,5
1202000,2666,Detached single-family,4,0,5
835000,2713,Detached single-family,3,1,5
350000,1157,Detached single-family,1,1,5
312000,1244,Detached single-family,1,0,5
290000,1305,Detached single-family,1,1,5
415000,1884,Detached single-family,3,1,5
342500,1214,Detached single-family,1,1,5
387500,1240,Detached single-family,1,0,5
500000,1718,Detached single-family,1,1,5
350000,1064,Detached single-family,1,1,5
345000,1046,Detached single-family,1,1,5
325000,1180,Detached single-family,1,0,5
530000,1508,Detached single-family,2,1,5
1079000,2934,Detached single-family,3,1,5
500000,1331,Detached single-family,2,1,5
232000,1135,Detached single-family,2,1,5
795000,2571,Detached single-family,2,1,5
405000,1140,Detached single-family,1,0,5
265000,1200,Detached single-family,1,1,5
455000,1936,Attached single-family,2,1,5
427500,1958,Attached single-family,2,1,5
462500,2016,Attached single-family,2,1,5
475000,2016,Attached single-family,2,1,5
490000,2412,Attached single-family,3,1,5
525000,2412,Attached single-family,2,1,5
425000,2016,Attached single-family,2,1,5
430000,2016,Attached single-family,2,1,5
430000,1936,Attached single-family,3,0,5
456500,1936,Attached single-family,3,1,5
312000,1733,Detached single-family,1,1,5
513000,1265,Detached single-family,2,0,5
420000,1260,Detached single-family,2,0,5
380000,1590,Detached single-family,1,0,5
685000,2710,Detached single-family,2,1,5
669000,2446,Detached single-family,3,0,5
825000,2646,Detached single-family,3,1,5
535000,1808,Detached single-family,2,1,5
350000,1028,Detached single-family,1,0,5
415000,1253,Detached single-family,1,1,5
705000,2344,Detached single-family,2,0,5
186000,803,Detached single-family,1,0,5
375000,1067,Detached single-family,1,0,5
425000,1738,Detached single-family,2,0,5
370000,988,Detached single-family,1,0,5
540000,1412,Detached single-family,2,0,5
370000,1048,Detached single-family,1,0,5
365000,1312,Detached single-family,2,0,5
405000,1342,Detached single-family,2,1,5
307500,1557,Attached single-family,2,0,5
320000,1516,Attached single-family,2,1,5
250000,1167,Attached single-family,2,1,5
340000,1516,Attached single-family,3,0,5
260000,1167,Attached single-family,2,1,5
305000,1557,Attached single-family,2,0,5
293000,1167,Attached single-family,2,1,5
434000,1525,Detached single-family,2,1,5
276000,1557,Attached single-family,2,0,5
282500,1167,Attached single-family,2,1,5
415000,1342,Detached single-family,2,1,5
395000,1409,Detached single-family,2,1,5
655000,2355,Detached single-family,3,0,5
415000,1114,Detached single-family,2,0,5
330000,1015,Detached single-family,1,0,5
396000,1306,Detached single-family,1,1,5
335000,1451,Detached single-family,1,0,5
279000,1031,Detached single-family,1,0,5
355000,1117,Detached single-family,1,0,5
248000,1196,Detached single-family,2,0,5
395000,1576,Detached single-family,2,0,5
218000,825,Detached single-family,1,0,5
326000,1420,Detached single-family,3,0,5
430000,1862,Detached single-family,2,0,5
316000,1484,Detached single-family,1,1,5
350000,2020,Detached single-family,2,1,5
385000,1220,Detached single-family,2,0,5
175000,1304,Detached single-family,1,1,5
500000,2358,Detached single-family,2,0,5
485000,1592,Detached single-family,2,0,5
421500,1288,Detached single-family,2,1,5
580000,1850,Detached single-family,2,0,5
645000,1850,Detached single-family,2,0,5
417500,1850,Detached single-family,2,0,5
745000,2189,Detached single-family,3,0,5
540000,1941,Detached single-family,2,1,5
420000,1643,Detached single-family,2,0,5
642500,2394,Detached single-family,2,1,5
780000,2266,Detached single-family,3,0,5
522000,1736,Detached single-family,2,0,5
705500,2330,Detached single-family,2,0,5
708000,1938,Detached single-family,2,0,5
805000,2354,Detached single-family,2,1,5
710000,2108,Detached single-family,2,0,5
915000,3050,Detached single-family,3,0,5
598500,1765,Detached single-family,2,1,5
670000,1793,Detached single-family,2,0,5
785000,3321,Detached single-family,3,1,5
850000,2548,Detached single-family,2,1,5
650000,2005,Detached single-family,2,0,5
590000,1800,Detached single-family,2,0,5
780000,2546,Detached single-family,2,1,5
800000,2813,Detached single-family,3,0,5
630000,2320,Detached single-family,2,1,5
879000,2545,Detached single-family,2,1,5
925000,4185,Detached single-family,3,1,5
835000,2430,Detached single-family,3,0,5
482500,2278,Detached single-family,2,0,5
800000,2346,Detached single-family,3,1,5
840000,2668,Detached single-family,2,2,5
620000,2585,Detached single-family,3,0,5
910000,2286,Detached single-family,2,1,5
600000,2412,Detached single-family,2,1,5
601000,2308,Detached single-family,2,0,5
519000,1938,Detached single-family,2,0,5
760000,2548,Detached single-family,3,1,5
416000,2096,Detached single-family,2,0,5
620000,2326,Detached single-family,3,0,5
515000,1554,Detached single-family,1,1,5
650000,2304,Detached single-family,2,1,5
452000,1283,Detached single-family,2,0,5
400000,1994,Detached single-family,3,0,5
350000,1776,Detached single-family,3,0,5
290000,1545,Detached single-family,2,1,5
190000,1190,Detached single-family,1,0,5
290000,1358,Detached single-family,2,0,5
340000,1664,Detached single-family,2,1,5
281500,1220,Detached single-family,2,0,5
275000,1352,Detached single-family,1,1,5
235000,930,Detached single-family,1,0,5
465000,2600,Detached single-family,2,1,5
275500,1138,Detached single-family,2,0,5
165500,949,Detached single-family,2,0,5
305000,1060,Detached single-family,1,1,5
200000,1138,Detached single-family,2,0,5
290000,1248,Detached single-family,2,0,5
295000,1288,Detached single-family,2,0,5
550000,2932,Detached single-family,3,0,5
390000,2025,Detached single-family,2,1,5
352000,1852,Detached single-family,2,1,5
320000,1664,Detached single-family,2,1,5
295000,1440,Detached single-family,2,1,5
325000,2334,Detached single-family,2,1,5
295000,1552,Detached single-family,2,1,5
231000,1372,Detached single-family,1,1,5
376000,2208,Detached single-family,2,0,5
295500,1658,Detached single-family,2,0,5
397000,2124,Detached single-family,2,0,5
390000,1828,Detached single-family,2,1,5
360000,1344,Detached single-family,2,0,5
282500,1119,Detached single-family,2,0,5
309000,1112,Detached single-family,2,0,5
341000,2408,Detached single-family,2,1,5
193000,1182,Detached single-family,1,1,5
310000,1444,Detached single-family,2,0,5
330000,1354,Detached single-family,2,0,5
265000,1480,Detached single-family,2,1,5
180000,1068,Detached single-family,2,0,5
342000,1688,Detached single-family,3,0,5
342000,1688,Detached single-family,3,0,5
313500,1461,Detached single-family,2,0,5
275000,1275,Detached single-family,2,0,5
263000,1092,Detached single-family,2,0,5
260000,1170,Detached single-family,2,0,5
270000,1582,Detached single-family,2,0,5
365000,1582,Detached single-family,2,0,5
87000,1216,Detached single-family,2,0,5
414000,1552,Detached single-family,1,1,5
240000,2124,Detached single-family,2,0,5
299000,1860,Detached single-family,3,0,5
300000,1188,Detached single-family,2,0,5
300000,1470,Detached single-family,1,1,5
315000,1984,Detached single-family,2,1,5
283000,1272,Detached single-family,1,1,5
365000,1704,Detached single-family,2,1,5
399000,1932,Detached single-family,2,1,5
360000,1922,Detached single-family,2,1,5
360000,1956,Detached single-family,2,1,5
230000,1138,Detached single-family,2,0,5
273000,1138,Detached single-family,2,0,5
210000,1196,Detached single-family,2,0,5
320000,1327,Detached single-family,2,0,5
200000,895,Detached single-family,1,0,5
355000,1404,Detached single-family,1,0,5
273500,1368,Detached single-family,2,0,5
281000,1664,Detached single-family,2,1,5
339500,1256,Detached single-family,2,0,5
390000,1588,Detached single-family,2,0,5
404000,1792,Detached single-family,2,0,5
290000,1368,Detached single-family,1,1,5
285000,1574,Detached single-family,1,0,5
309000,1044,Detached single-family,2,0,5
203500,1019,Detached single-family,2,0,5
225000,1728,Detached single-family,2,1,5
290000,1418,Detached single-family,2,0,5
224000,1031,Detached single-family,2,0,5
360000,1818,Detached single-family,2,1,5
160000,998,Detached single-family,1,0,3
261000,1116,Detached single-family,1,1,3
290000,1278,Detached single-family,1,1,3
270000,1370,Detached single-family,1,0,3
234000,900,Detached single-family,1,0,3
231000,1005,Detached single-family,1,0,3
195000,985,Detached single-family,1,0,3
252000,1204,Attached single-family,2,1,3
285000,1450,Attached single-family,2,1,3
250000,1232,Attached single-family,2,1,3
245000,1260,Attached single-family,2,1,3
245000,1252,Attached single-family,2,1,3
295000,1522,Attached single-family,2,1,3
237000,1152,Attached single-family,2,1,3
283500,1463,Attached single-family,2,1,3
280000,1266,Attached single-family,2,1,3
220000,1206,Detached single-family,2,0,3
330000,1382,Detached single-family,2,0,3
199000,900,Detached single-family,1,0,3
205000,1000,Detached single-family,1,0,3
90000,960,Detached single-family,1,0,3
199000,1149,Detached single-family,2,0,3
190000,1469,Detached single-family,2,0,3
165000,1068,Detached single-family,1,0,3
56000,986,Detached single-family,1,0,3
145000,986,Detached single-family,1,0,3
135500,970,Detached single-family,1,0,3
290000,1458,Detached single-family,2,0,3
170000,1506,Detached single-family,1,0,3
161000,1058,Detached single-family,1,0,3
102500,714,Detached single-family,1,0,3
299500,1740,Detached single-family,2,1,3
343500,1582,Detached single-family,2,1,3
325000,1432,Detached single-family,2,1,3
250000,1893,Detached single-family,2,1,3
293000,1440,Detached single-family,2,1,3
305000,1677,Detached single-family,2,1,3
458000,3527,Detached single-family,3,0,3
348000,1433,Detached single-family,2,0,3
225000,1410,Detached single-family,2,0,3
225000,1112,Detached single-family,1,1,3
339000,1862,Detached single-family,2,0,3
175000,984,Detached single-family,1,0,3
190000,888,Detached single-family,1,0,3
265000,1060,Detached single-family,2,0,3
310000,1448,Detached single-family,2,0,3
205000,1272,Detached single-family,1,1,3
272000,1540,Detached single-family,1,1,3
215000,1222,Detached single-family,1,1,3
270000,1540,Detached single-family,1,1,3
332000,1344,Detached single-family,2,1,3
337000,1647,Detached single-family,2,1,3
320000,1608,Detached single-family,2,0,3
230000,1278,Detached single-family,2,0,3
125000,1582,Detached single-family,2,0,3
317000,1582,Detached single-family,2,0,3
305000,1704,Detached single-family,1,1,3
20000,988,Detached single-family,1,0,3
237000,1022,Detached single-family,1,0,3
235000,1056,Detached single-family,1,0,3
175000,1044,Detached single-family,1,0,3
212000,1044,Detached single-family,2,0,3
235000,1240,Detached single-family,1,0,3
260000,1390,Detached single-family,1,1,3
235000,1357,Detached single-family,2,0,3
355000,1859,Detached single-family,2,1,3
180000,728,Detached single-family,1,0,3
355000,1778,Detached single-family,2,0,3
330000,1495,Detached single-family,2,1,3
300000,2213,Detached single-family,2,1,3
330000,1390,Detached single-family,2,0,3
399000,1986,Detached single-family,3,0,3
320000,2014,Detached single-family,2,1,3
297500,1360,Detached single-family,2,0,3
300000,1188,Detached single-family,2,0,3
350000,1755,Detached single-family,2,1,3
350000,2078,Detached single-family,2,0,3
367000,1789,Attached single-family,3,1,3
329500,1914,Attached single-family,2,1,3
400000,1838,Attached single-family,3,0,3
317000,1441,Attached single-family,2,1,3
337000,1600,Attached single-family,3,0,3
335000,1749,Detached single-family,3,0,3
270000,1366,Detached single-family,2,0,3
5807000,1600,Attached single-family,3,1,3
5807000,1600,Attached single-family,3,1,3
5807000,1640,Attached single-family,3,1,3
5807000,1348,Attached single-family,2,1,3
5807000,1600,Attached single-family,3,1,3
5807000,1348,Attached single-family,2,1,3
5807000,1620,Attached single-family,2,1,3
5807000,1600,Attached single-family,2,1,3
155000,912,Detached single-family,1,0,3
48000,1100,Detached single-family,1,0,3
150000,1075,Detached single-family,1,0,3
190000,1075,Detached single-family,1,0,3
279000,1495,Detached single-family,2,0,3
216000,1610,Detached single-family,2,0,3
375000,1896,Detached single-family,3,0,3
313000,1721,Detached single-family,2,0,3
372000,1417,Detached single-family,2,0,3
487000,1742,Detached single-family,2,0,3
485000,2104,Detached single-family,2,1,3
340000,1817,Detached single-family,2,1,3
600000,1975,Detached single-family,3,0,3
460000,1608,Detached single-family,2,0,3
401500,1598,Detached single-family,2,0,3
325000,1625,Detached single-family,2,0,3
276500,1717,Detached single-family,2,0,3
190000,1035,Detached single-family,1,0,3
304000,1125,Detached single-family,2,0,3
278000,1260,Detached single-family,2,0,3
340000,1716,Detached single-family,2,0,3
375000,1204,Detached single-family,2,0,3
386500,1812,Detached single-family,2,1,3
460000,1561,Detached single-family,2,0,1
605000,1695,Detached single-family,3,0,1
419000,1179,Detached single-family,1,1,1
345000,1238,Detached single-family,1,0,1
500000,1161,Detached single-family,2,0,1
290000,902,Detached single-family,1,0,1
581500,2240,Attached single-family,3,1,1
523000,2268,Attached single-family,3,1,1
517500,1945,Attached single-family,3,1,1
525000,2268,Attached single-family,3,1,1
569000,2262,Attached single-family,3,1,1
532500,2240,Attached single-family,3,1,1
607500,2240,Attached single-family,3,1,1
610000,2240,Attached single-family,2,2,1
495000,2008,Attached single-family,1,1,1
577500,2262,Attached single-family,2,2,1
556000,2010,Attached single-family,3,1,1
540000,2008,Attached single-family,3,1,1
523500,2240,Attached single-family,2,2,1
550000,2240,Attached single-family,3,1,1
593500,2268,Attached single-family,3,1,1
581000,2268,Attached single-family,3,1,1
545000,2240,Attached single-family,3,1,1
554000,2268,Attached single-family,3,1,1
546500,2262,Attached single-family,2,2,1
590000,1886,Detached single-family,2,0,1
390000,1518,Attached single-family,2,1,1
405000,1518,Attached single-family,2,1,1
415000,1518,Attached single-family,2,1,1
541500,1196,Detached single-family,2,0,1
730000,1869,Detached single-family,3,0,1
680000,1642,Detached single-family,2,0,1
695000,1575,Detached single-family,2,0,1
340000,1348,Detached single-family,1,1,1
450000,1350,Detached single-family,2,0,1
450000,1538,Detached single-family,2,0,1
370000,1568,Attached single-family,3,1,1
370000,1600,Attached single-family,3,1,1
355000,1600,Attached single-family,3,1,1
600000,1603,Detached single-family,2,0,1
800000,2780,Detached single-family,3,0,1
488500,1574,Detached single-family,1,1,1
515000,1858,Detached single-family,2,0,1
805000,1879,Detached single-family,3,0,1
440000,2350,Detached single-family,2,1,1
375000,1332,Detached single-family,1,1,1
617500,1396,Detached single-family,2,0,1
390000,1092,Detached single-family,1,0,1
560000,1397,Detached single-family,1,1,1
